label,PostContent
0,ካሁን የነፍጠኛ
0,አማራን እየጠሉ የአማራን ልቦና ጀግንነት ለመውረስ የሚያረጉትን ጥረት ይገርሙኛል ይችን የነፍጠኛ አማራ እናት እየሰሩ አንዴ ትግሬ አንዴ ኦሮሞ በማለት ራሳቸውን በራሳቸው ያረካሉ
0,ወያኔወች ቀልዳቸው አይጠገብም የወያኔ ሚሳኤሎች አህያ ተገኝተዋል
0,የኦሮሞ ኦርቶዶክስ ቸርች አይነት ሀይማኖታዊ ተልእኮ እንደሌላት ማወቅ አለበት
0,በቁም ከመውደቅ መጠጥ ጠጥቶ ይሻላል መሞት በጥይት ተመቶ ቶቶቶቶቶቶ
0,ኦሮምያን በዶር አማራን በአቶ ወይዘሮ አዴፓ የመሀይም ቡድን የምንለው ማረጋገጨ ሰለቸን ውውውውውው
0,የኦሮሞ የሚያገለግለው ለተጎዳ እርዳታ ለመሰብሰብ ቀኝህን ስመቱ ግራህን የምል ፈጣሪም ሀይማኖትም አትድረስበት ከደረሰብህ አፍንጫውን የምል ሀይማኖት ያለኝ
0,አመት አማራ የረከሰ አስከፊው የሞተ ለመቃብር ሳይበቃ በሰው መበላቱ ካለው ለየት ያረገዋል ንጹሀንን የጨፈጨፋችሁ የበላችሁ መአት ይውረድባችሁ
0,ታድሎ መሀይም አቤት ታድሎ መሀይም ስለማያፍር ጠቢብ የማይደፍረውን ስለሚደፍር
0,እንጦርጦስ የወረደው አሳዛኝ ንጹህ አፍሰህ ንብረት ዘርፈህ ለንስሀ ሳትበቃ ብለህ ወረድክ እንጦርጦስ
0,ጭንብላሙ አማራ ኢያሱ ጎርፉ ማነው በካድራወንዝ ትግሬ በወረራ ማይካድራ በሰየመው ወያኔ ትግሬ አሰቃቂ የዘር ማጥፋት ወንጀል በፈጸመባቸው አማራዊ ወገኖቻችን የተሳለቀው ራሱን ገጣሚ ኢንጂኒየር ፈላስፋ ደራሲ የሚጠራው አማራ ትግሬው ኢያሱ ጎርፉ በደቡባዊ ካሊፎርኒያ ሎሳንጀለስ አካባቢ ከሁለት ልጆቹ እናት ከሆነችው ሚስቱ ተፋትቶ ብቻውን ተዘግቶ የሚኖር ጡረተኛ ትውልዱ የወያኔ ትግሬ መደቦች መፍለቂያ በሆነችው አድዋ በብእር ዘመንፈስ አብርሀ በመባል የሚታወቀው የደራሲ ጎርፉ አብርሀ ቀዝቃዛ ወያኔ ከአመታት ስሙን እንዲገንን ያደረጉት በአሜሪካ ኮልኮሌ የኢትዮጵያኒስት ዳያስፖራ መገናኛዎች ለማንኛውም አማራ ጠላቶቹን የማይረሳና አጋጣሚ ሲያገኙ ተመልሰው ሊነክሱት እንደሚችሉ በማሰብ የጠላት ትንሽ አማራ ጠላቶችህን የእጅህ መዳፍ እወቃቸው እንል የዚህን ጭምብላም ፎቶና ማንነት በግልጽ ማሳየቱ ብሎናል ባለጌ በሚገባው ቋንቋ እንላክለት የኢያሱ ጎርፉን እነሆ ብለናል አማራ የጠላት ትንሽ የለውምና ጠላትህን እወቅ መዝግበህም ዳዊት
0,ሰአት ታላቅ አረጋዊ ፓትርያርክ ባታስለቅሷቸው ባታሳዝኗቸው መልካም በትግሬነት ሰበብ ክርስቲያንን ማፋረስና መከፋፈል አይቻልም ሁሉም ያልፍና ያስተዛዝበናል በቴሌግራም
0,አማራ ማንን የሚነዳንን እስካላቆምን በሁላት እግራችን ሞቆም ይከብደናል
0,ብዛታችን ሚሊዮን ይደርሳል የሚያሰለቸን ጊሪሳው ደቡብ ትግሬንና ሶማሌን ከጎኑ አሰልፎ በአንድ ሰአት ያደረግነው በብስጭት ሊያብድ ወረሞ
0,የጎጃም ጎጠኞች መተከልን ጎጃም ለማስመለስ የሚጮሁትን በሱዳን ተወሰደው የጎንደሬው ርስት ትንፍሽ አላሉም ጎንደሬው ከጎጠኞች ማባከኑን አይኑን ከሰዱን ሰራዊት መንቀል የለበትም
0,ከደም አጥንቴ የተዋሀደ ከእምነቴ የተላወሰ የአማራዊ ማንነቴ መገለጫ የሀገሬ ባንዲራ የእምነቴ ባንዲራ ባንዲራ የራሱ አመጣጥና ትርጉም ባንዲራ የቤተ ክርስትያኔ ባንዲራ የማንም ጥምጣም ሽርጣም ቃልቻ ልሙጥ አረንጓዴ ባንዴራችንን መያዝ አይችልም ባሻዬ ለእንደዝህ አይነት ባንሸጥ የባንዲራውን ትርጉምና አመጣጥ ከታች ለጥፌላችኋለው ስለዝህ እስላም የቤተ እምነት ባንዲራችንን ባለመንካት ብትተባበሩን ይለናል አማራ እንድህ ሳፋጣ አያደርግም
0,ኦሮሞ እየተባለ ወገኖቼ የወሎ አማራ ይሰማሀል እናውራበት እንወያይበት የነሱ አልበቃ ከርስታችን ሊያባርሩን አማራ መከራው
0,አማራ አማራ መወጠር አለበት ራስን ማዳን
0,ፌስቡክ አማራ አህያ ገለመሌ ሲያጥረገርጉን የሆነች ስንተነፍስ እገዳ ማእቀፍ
0,አማራዬ ቆምጨ ስትለው ቁምጭጭ ያልኩ ነፍጠኛ ስትለው ነፍጤን አገሬን አስከብራለሁ ደብተራ ስትለው ደብተራ ባለቀለም ለባሽ ስትለው ፎጣዬን ለብሼ ከተትኩህ ስነልቦናው በምንም ፍንክች የማይል
0,የሰለሞን ካልነገሰ የዘር ፖለቲካን ያንቋሽሻል ቆማጣ ዘረኛ
0,የጎንደር ጎጠኛ የሰፈሩ ካድሬ ሲነካበት ቀፎው እንደተከነካ የሚያስቆጣው ምንድነው በመሳፍንቱ እሚኖሩ ይመስላሉ ሆሆይ የጎንደር ጎጠኛ የሰፈሩ ካድሬ ሲነካበት ቀፎው እንደተከነካ የሚያስቆጣው ምንድነው በመሳፍንቱ እሚኖሩ ይመስላሉ ሆሆይ
0,አማራ አማራን ጠብቅ አገር የምትቆመው ደህንነቱ የተጠናከረና ህልውናው የተጠበቀ ሲኖር
0,ጀግናን ለማረግ የሆነን አገር አንድላለማረግ ሀይማኖተኛ ህዝብን ሀይማኖት የለሽ ለማረግ ከመልፋት መገንባት ይቀል
0,አንብብና ተረዳ ገነት ጎጃምው አዳም ጎጃሜ አማራ
0,ነፍጠኛ
0,ሁሉም የነፍጠኛ
0,ጥታዊና የመላው አለም ሙስሊም ማህበረሰብ ንብረትና ኩራት በመጀመሪያዎቹ የነብዩ መሀመድ ተከታዮች የተቋቋመ የሙስሊም ማህበረሰብ የማረፊያ ተምሳሌት ታላቁ አልነጃሺ መስጂድ በዛሬው በኢሳያስና በአብዪ ወታደሮች ጥቃት ተፈጽሞበታል በውስጡ የከበሩ የእስልምና ቅርሶችም ተዘርፈው ተወስዷል ድርጊት በመላው አለም የሚገኝ ሙስሊም ማህበረሰብ መናቅና የታላቁ ነብይ መሀመድ ክብር ከመዳፈር ባለፈ ለተከበረው የእስልምና ሀይማኖት የማንቋሸሽ ተግባር ሙስሊሙም ክርስቲያኑ ሊያወግዘው የሚገባ የቆሸሸና የወረደ ተግባር
0,የህወሀት ተንከሲስ ምላስ ውሸትና መርዝ የሚረጨው ለአማራ ህዝቢ በግፍ ሲጨርሱትና ሲያፈናቅሉት በመርዘኛው ምላሳቸው አጥንት የሚሰብር በማለት ይገልጹት ሽንታም ላሀጫም ቆማጣ ሲጅራ አጭሰን ጥለንሀል ዝርዝሩ ማለቅያ የለው መጨረሻ አማራን ቆማጣ ራሳቸው ተቆማምጠው አሟሟት ሞተው አረፊት አማራ ሰንቆ እግዝአብሄር ከጎኑ ስለሆለ ብርሀን
0,ኦሮሞ ስላልሆነ ከሀጫሎ ያንሳል
0,አዋዋ ዝኪማ እንዳ አዋን እኖጅውስ ዲቪስ ዙምንስ ሚቲኪሊውሳ ፍንፍናዳ ያሀማ ዙምስ አማሀርካ አዋዋካ ህዝብካ ክምካ ማንዲ እላቲታ ኖራዋ ሰገራማ ውታቒዳ ይቢቺ ቲሪታ የአማራ የአገው ያለተጠባቂ እረኛ አውላላ መስክ የተበተነ ከብት ይመስል ብቻውን ቁሟል ብአዴንም ኦነጋዊነትን መርጧል አማራ ከመቆም
0,ብአዴን ባልገባው ያጨበጭባል ኦሮሞ መራሹ ኦነግ አማራን ይጨፈጭፋል ብአዴን በፍጥነት ከሌሎች ክልሎች ለራሱ አጋር የሚሆኑ ካላፈራ ውድቀቱ ከባድ
0,ጎጠኘነት የሚያስቡ ጠቁሙን መደምሰስ አለባችው አማራ
0,የአማራን ታሪክ የማይገልጽ ህውሀት ያሰራቺው ሀውልት ባህርዳር እየፈረሰነው ያድርገው
0,ሸግዬ ጁምአ ይሁንላችሁ ነፍጠኛ ሙስሊሞች
0,ይሻላል
0,አማራን የማይወክል መወገድ አለበት ብሎኛል
0,ሌቦች አያፍሩም ሌቦች እየጫኑ እየወሰዱ
0,ትናንት ትግሬ ሲያሳርዱ ሲያስገድሉ መልበስና ለቅሶ ጀምሯል የዘራሀው የምታጭደው ሀጢአት ዘርተው እየሰበሰብክ
0,ትግሬ ትግሬን እየጠራ ትግሬ ትግሬን እያባረረ እንበለው የባንዳ መሰሪ ተንኮላቸው መቀመቅ ይከታቸዋል
0,ከህገመንግስቱ ወልቃይት ጠገዴ ከአማራ ትግራይ ሲወስድ ይሄን የተነገረ ትግሬ የትግሬ ምድር የነፍጠኛ መቀበሪያ የህወሀት ካድሬ ሲፎክሩ የትግሬ ሲቪል ከምድር ተነስተው ህወሀት ያደረገውን መድገም የለብንም አስገራሚው አማራ አሸናፊ ደበስበስ ትግሬመ ኦሮሞ አሸናፊ ጦርነቱ በውይይቱ መባሉ ገርሞኛል አማራ ለጦርነት ኦሮሞን ጠይቆ በታሪክ አያውቅም ከየት የመጣ ስጭኝ ገብቶናል አጋዥ ብንፈልግ ጥይት ተተኮሰ እየዘለለ ገደል የሚገባ የማዳስካር አግዙን አንጠራም ትግሬ አጋዥነት የጠራው ኦሮሞን ኦሮሞ ከሲኦል ያውጣው አማራ የኦሮሞ ያገኘውን ክህደት ለህዝባችን አናረዳውም መለያየት ካለብን መለያየት በአማራ የምበለጽግ ኢትዮጵያ ልትኖር አይገባም አማራነት ዘረኝነት ኢትዮጵያዊነትም ዘረኝነት የትግላችን መጨረሻ አባት ሀገር መመስረት ለህዝባችን እረፍት ሳንፈልግ የራሳችን አስመልሰን አማራ አገር መመስረት
0,አማራን እየገደሉ ሀገር ሀገር የጋራችን ካልሆነች የማናችንም አትሆንም
0,የጎንደር ወጣት ያለምክንያት የኦሮሞ የእኔም ከጥንት ከኦሮሞ ጥልቅ ማህበራዊ ኢኮነሚያዊ ቁርኝት ስላለው ማስረጃችን ከነቀምት ጎንደር ይደረግ
0,ፈንቅሌ ኦሮሞ ሆዳም ልጆች ህዝብህን ሽጠህ ለቅሶ ጀመርክ
0,አቡሽዬን ደንቆሮ ህጻን መጀመርያ የሰደብኩት ነበርኩ ትናንት የኬንያው ፕረሲደንትም በቃል በማለት ስድቤን ሰርቀውብኛል እውነትም ደንቆሮ ህጻን አቡሽዬን ደንቆሮ ህጻን መጀመርያ የሰደብኩት ነበርኩ ትናንት የኬንያው ፕረሲደንትም በቃል በማለት ስድቤን ሰርቀውብኛል እውነትም ደንቆሮ ህጻን
0,ከፈለጉ ያግዱኝ ደደብ ከመሆኑ የተነሳ የጁንታን ትርጉም አያውቀውም አጻጻፉም ጠፍቶበት ጀምሯል ዝቃጭ ምድራዊ ቅጣት ከፈለጉ ያግዱኝ ደደብ ከመሆኑ የተነሳ የጁንታን ትርጉም አያውቀውም አጻጻፉም ጠፍቶበት ጀምሯል ዝቃጭ ምድራዊ ቅጣት
0,ኦሮሞ የጀርባ አጥንት ኑሮት ህዝቡን የሚያመጣ አራት ነጥብ እስካሁንም የግል ገጽታ ገንቢና አናታቸው ያበጠ አህዮች ኦሮሞ የጀርባ አጥንት ኑሮት ህዝቡን የሚያመጣ አራት ነጥብ እስካሁንም የግል ገጽታ ገንቢና አናታቸው ያበጠ አህዮች
0,አማራን ውበት ተመልክቱ ቀዳሹ አድራሹ አራሹ ተኳሹ የኦሮሞ የትግሬ አሀዳውያንን እንዋጋለን ሀይማኖት ቋንቋን አይነት ማንነትን የሚያራምዱትን እናወግዛለን አማራወች ህዝቦች
0,ኦሮሙማ ኢትዮጵያ በአማራ
0,ሊንኩን ተጭናችሁ አድምጡት ወሳኝ ነፍጠኞች ተከታተሉት
0,የጎንደር ጎጠኛ የሰፈሩ ካድሬ ሲነካበት ቀፎው እንደተነካ የሚያስቆጣው ምንድነው በመሳፍንቱ እሚኖሩ ይመስላሉ ሆሆይ የጎንደር ጎጠኛ የሰፈሩ ካድሬ ሲነካበት ቀፎው እንደተነካ የሚያስቆጣው ምንድነው በመሳፍንቱ እሚኖሩ ይመስላሉ ሆሆይ
0,ኢትዮጵያን የነካ በሰላም አይመለስም እመነኝ አማራ የማይደራደርበት በኢትዮጲያ ባዳወች ማፈሪያ ናችሁ ዲበር ስደፈሪ የምትደሰቱ ትርፍ የታርክ አተላ አማራ እስከመጨረሻው ያሸንፋ
0,ከአብይ የበለጠ የኦሮሞ ታሪካዊ ጠላት ምስጢር ያልገባው ኦሮሞ መታከም አለበት
0,ኢትዮጵያውነት ቆሻሻ ዜግነት
0,አፈሩን ብየው እድሜሽ ከምትሆኝ ብትሞች ይሻልሽ አሳማ ድልብ አህያ አንቺን አማራ
0,ሰውን አንፍራ እግዛብሄርን የምትፈሩ አስከሬን በብሄር እየቆጠሩ ውጥረት የሚከቱን ክርስቲያን ታደለን አንስማ የነዚህ የአማራ መሬት
0,የአማራ ብልጽግና ለሙስሊም አመለካከት በግልጽ አሳይቷል የአማራ ብልጽግና ቅዳሜ የፈረሰውን አውልት ባወጣው መግለጫ የግራኝ አህመድ ወረራ የኦሮሞ መስፋፋት ሽብር ሽብር ምናምን ከቀባጠረ ኤዲት የግራኝ አህመድ ወረራን የኦሮሞ መስፋፋትን አውጥቷል ድርጂቱ ለሙስሊም ለኦሮሞ ጥላቻ በግልጽ ያሳያል የኦሮሞው ጥላቻ የታወቀ ለሙስሊም አማራ ወንዲሞቻችን አመለካከት ንቄትስ ለማንኛውም ኤዲት ሂስቶሪ ገብታችሁ ማየት ትችላላችሁ
0,የጠላት ሀውልት አመት ሸክም ከአማራ ተነቅሎ ወድቋል
0,እንደፈለገው መጠምዘዝ ኦሮሞ መነጽር ከየችሁ ተሳስታችኋልና ይታረሙ እንደፈለገው መጠምዘዝ ኦሮሞ መነጽር ከየችሁ ተሳስታችኋልና ይታረሙ
0,ዳንጉር ነቅተህ ጠብቅ ከቡለኑ ጥቃት ያልተማረ አያጠራጥርም ቡለን ወረዳ በተኙበት ከብት ታርዷል ቀንም ለሊትም ነቅተህ ጠብቅ ተደራጅተህ አጥቃ
0,አጋጣሚ ስከፍት ሚኒሊክ የጨለንቆ ጭፍጨፋ አፋን ኦሮሞ ዶክመንተሪ እያቀረበች ማየት ትችላላችሁ
0,ነፍጠኞች ሁልጊዜ አንተ ኦሮሞ አይደለህም ትግሬ ተነቅቶብካል ይሉኛል ትግሬ ብሆንስ ዋናው ጽሁፉ ከጸሀፊው ኦሮሞ የሚመለከተው
0,አማራ ባህል ምግብ ታሪክና ሌሎችን ከኤርትራ ከትግራይ ከኦሮሞ ከጉራጌ ከስልጤ ከቅማንት ከአገው ዘርፎ ታሪክ በነገራችን አማራ ብሄር አማራነኝ ነውያለው ወጥር አጋልጥ
0,ጎንደር ጎንደር ጎንደር ጎንደር የቃል ኪዳኑ ምድር የባለማተበኞቹ
0,የአብይ ደብተራዎች ላስወገደ አንዳቸው የኢትዮዽያ እከፍላለሁ
0,ሀረር ተጥለቀለቀች አቤት እምዬ ኦርቶዶክስ አምሮብሽ ከማየት ደስታ
0,ኦሮሞ ካልሞተ አይዘግቡም
0,ወጎሸጎ ይውደም አማራነት ይቅደም
0,ትናንት መተከል ተገኝቶ ከአሻድሊ ሲመክር አምሽቶ የብአዴንን ተባባሪነት አሳይቶ ጠሚው ዋትቶ ዋትቶ ለዛሬ አማራዎችን ለማሳረድ በቅቶ በገድሉ ተኩራርቶ ይቀጥላል አማራ አንገቱን ደፍቶ
0,ሀገር ጠባቂ
0,አብይ ቪዲዮ ተመልከት የኦሮሞን ይቅርታ ኢትዮጵያን የምታድነው ኦርምን ስታከብር አማራጭ አይታየኝም
0,የአማራ ህዝብም ብልጽግናም ዋነኛ ጠላት ጁንታ በአማራ የሚነግዱ የዱሮ ስርአት ነፍጠኛ አምላኪዎች እያየን ተረጋጉ ርስተኞች
0,እዳልካቸው ዘነበ እግሩ አጭር እደውም ጭንቄው አጭር እንቁላላም
0,የሚኒሊክ ሀውልት ሀውልት ማፍረስ ትህቢት ካልሆነ በስተቀር ትገርጎም አይሰጥም የጨፍጫፊው የሚኒሊክ ሀውልት ሲፈርስ ማለቃቀስ አይሰራም
0,ብአደን እውነትም አማራ አስቦል
0,የብሄር ብሄረሰቦች መብት አማራን እስከመጨፍጨፍ
0,ኦሮሞ እርሻ አርሶ መብላት አያውቅም እምነትም ቀርቶ ግርዛት እሚባለውን ትውፊት አያውቀውም ይሄን ያስተማረው አማራ ጉምዝን ከአውሬነት አውጥቶ ልብሰ መልበስ ያስተማረው ያደረገው አማራ የአማራ አቃፊ አስተማሪ መካሪ አዋቂ ሁለገብ መልካም ፍጡር ለአማራ አይገባውም አዝናለሁ ከጋዜጠኛ ታዲዮስ ታንቱ ንግግር የተወሰደ ይደረግ
0,አማራ የጥቃት ሰለባ እየሆነ ለሀገር በማሰቡ ሁላችንም ከአማራ ቆመን እንታገላለን ከአማራ መቆም ሰበአዊነት ዘረኝነት ፍትህ በብሄሩ በመተከል ጄኖሳይድ እየተፈጸምበት ላለው የአማራ ኦባንግ ሁላችሁም ድምጽ አሰሙ
0,በአማራ የሚፈጸመው በተረኞች መዋቅራዊ
0,ባህር ህዝባዊ እምቢተኝነቱን ጀምሪውማ በኋላ ቢያንስ የአማራው ጥላት በንጹሀን የተጨማለቀው የወንጀለኛው ስብስብ ብአዴን ከቤትሽ ይወጣል አይመጣም
0,ኦሮሞ ሳትሆን ለኦሮ ምትታገል ውስጤ ኦሮሞ ኦሮሞን ከሚሸጥ ከሚያስገድል የበለጠ ክብር
0,ተዘጋጅታችው ጠቡቁን ምድረ ዱንዝዝ ጃልሞኮ ማሎሬ
0,ካሀዲ
0,አማራ ከሞተም በሀላ ከውሻ ያነስ አቀባበር ተቀበረ አማራ
0,አማራን አላዩትምና እንስሳ ገድለው ቀበሩት በዶዘር
0,በመላው ሀገሪቱ በየቀኑ አማራ ተገደለ ዜናዎች ጆሮዎችን አደንቁረዋል ለመሆኑ አማራ አውሬ አያልቅም በመላው ሀገሪቱ በየቀኑ አማራ ተገደለ ዜናዎች ጆሮዎችን አደንቁረዋል ለመሆኑ አማራ አውሬ አያልቅም
0,ይሻላል እስከመቼ ለመድነው ተላመድነው ይሻላል ይበጃል
0,አመት ኦሮሞን ወደኋላ እመልሳለሁ አመት መራመድ አቃተው እግዚአብሄር ለካስ በዘፈኑ
0,ማንም እየተነሳ ሲጨፈጭፈው የሚደርስለት የአማራ
0,ስንኖር ዘረኛ ኦሮሞ ትግሬ ሺነሻ ስንሞት ንጹህ ኢትዮጵያዊ ምርጥ አማራ ስንኖር ዘረኛ ኦሮሞ ትግሬ ሺነሻ ስንሞት ንጹህ ኢትዮጵያዊ ምርጥ አማራ
0,የአማራ ሰቆቃ በመተከል በተራ ፈጁን ጎበዝ እዩት ሚሞተው አማራ በሲዳሞ አዋሳ አማራ በጌዴኦ አማራ ጉራፈርዳ አማራ ጅጅጋ አማራ ሀረርጌ አማራ አሩሴ አማራ ሻሼመኔ አማራ ለገጣፎ አማራ ቡራዪ አማራ መተከል አማራ ማይካድራ አማራ ወለጋ አማራ በትግራይ ሰሜን አማራ
0,እግዚአብሄር ልዩና ወደር አለበት እግዚአብሄር ካልሆነ አምላክ
0,የጃዋር ሽንት ጨርቅ አማርኛ ቋንቋ የነፍጠኛ ስትል ከርማ የቅርሻቷ ውጤት መጽሀፏን በአማርኛ ቋንቋችን አንብቡልኝ ስትል ትንሽ አታፍሪም ዲቃላ
0,ስለጺሜ መሸበት የሚያወራው መአት ስለዞማ ጸጉሬ ስለልብሴ ማማር የሚያወራ ምቀኛ
0,ስንኖር ብሄርብሄረሰቦች ስንሞት አማራ ስንኖር ብሄርብሄረሰቦች ስንሞት አማራ
0,አማራ ይታጠቅ ለማይቀረው የውሻ አሟሟት ከመሞት ከጠላት ለፊት ተጋጥሞ የጀግና አሟሟት ይሙት
0,ለአኗኗር ስርአት ያበጀው አማራ ለአሟሟቱ ስርአት ዘርግቶ ያለፈው አማራ ስርአትን ህግን እምነትን ሰባዊነትን በማያውቁ በላዎች ተበላ ጠባቂ እረኛም በእዚህ መልኩ ተቀበረም
0,ዘመቻ የቤት በሀሳብ የበላይነት ታላቁ የጎንደር አማራ ትንንሽ የጎንደር ጎጠኞችን ይውጋ ታላቁ የጎጃም አማራ ትንንሽ የጎጃም ጎጠኞችን ይውጋ ታላቁ የወሎ አማራ ትንንሽ የወሎ ጎጠኞችን ይውጋ ታላቁ የሽዋ አማራ ትንንሽ የሽዋ ጎጠኞችን ይውጋ ሁሉም የቤት ስራውን ይጀምር
0,ህውሀት የተከለው የአማራን ወካይ ሀውልት ኦዴፓ ኦሮሞ ሰይሞ ያስቀመጠው ሀውልት
0,አሽከሩ ብአዴን የአማራን አልብሶ የአማራን ገዳዮች ያለብሳል
0,ጤናው ተቃውሶ ካበደ ካልሞተ በስተቀር አይተውም ንክሻ
0,ጴንጤ ፕሮቴስታንት ኦሮሞ ሰቦናዎች ተዋጊ እግዚአብሄር ኦሮሞን የወጋ በእግዚአብሄር ይወጋል ኮሎኔል አብይና ነፍጠኞች ኦሮሞ ጦርነት አውጆ ሳምንት ሳያድሩ እግዚአብሄር የሚወጋቸውን አዘዘባቸው
0,ኦሮሞ ለዘመናት ባደረገው ትግል አንድም የበላይ አያውቅም ኦሮሞ ስታገል የኖረው እየታገለ ያለው ለእኩልነት እንዲህም ትግሉን የሚያንቋሽሹ ናቸው አቢሲኒያውያን የኦሮሞን የፍትህና የእኩልነት ትግል ለመቀባት ያልፈነቀሉት ድንጋይ ያልሰሩት ተንኮልም አቢሲኒያውያን ስለራሳቸው የበላይ ሲሰብኩን ሳይሸማቀቁ ለነጻነትና ለእኩልነት በሚናደርገው ትግል እንድንሸማቀቅ ያልሰሩት ያልጎነጎኑት በኦሮሞ ትግል ስልጣን የተቆናጠጠውም ግለሰብ የታገለለትን የእኩልነትና የነጻነት ጥያቄዎችን መንገድ ለመድፈቅ ሲጎነጉን ያድራል ኦሮሞ በአፍሪካ ቀንድ የበላይ እየሰራሁ ያልታገለለትና የአገሪቷን ፖለቲካ ከአዙሪት እንዳይወጣ ያደረገውን የበላይነት ፖለቲካን በኦሮሞ ያንሾካሹካል የአቢሲኒያውያን ስህተት ለራሱ ስልጣን በማሰብ ኦሮሞ በመጎተት ኦሮሞን መጠቀሚያ መሳሪያ ያሴራል ያለው የአቢሲኒያውያን ተረት ተረት ኦሮሞ መንጠላጠልን የመረጠበት ፖለቲካዊ አለው ኦሮሞ በኢትዮጵያ ፖለቲካ ወሳኝ የአለም የፖለቲካ ኤሊቶች ስለተረዱ ኮሎኔል አብይ ኦሮሞ ኦሮሞ እየተጫወተ የስልጣኑ ጠባቂ ኦሮሞዎችን እየቀጠረ ያለው ኮሎኔሉ ኦሮሞን እንደመሳሪያ ይጠቀማል ለኦሮሞ ሊሰራ አይችልም ለኦሮሞ የሚያስብ የኦሮሞ ምርጥ ልጆን ለማጥፋት አያሴርም አንዳንድ ነገሮች ለኦሮሞ የሚያደርግም ለአገልግሎቱ በማሰብ ኦሮሞ ታግሎ እንደመሳሪያ ከማገልገልና ከመገልገል ራሱን ማዳን አለበት ኦሮሞ ታግሎ በምርጥ ልጆቹ መመራት አለበት
0,በትግራይም በመተከል በኦሮሚያም አማራ የሞተው ነፍስ እስከሆነ ለሁሉም ፈጣሪ ይዘንላቸውበትግራይም በመተከል በኦሮሚያም አማራ የሞተው ነፍስ እስከሆነ ለሁሉም ፈጣሪ ይዘንላቸው
0,አማራ የበለጠ ጠላት
0,አብቹኮ አደረገን ይሰድበን ታዬን ሾመብን ድንቅ ተምሳሌታችን ሀጫሉን ያጣንበት ጊዜም የአብቹ ጌታዬ ህዝቤ እሱንም ወደፊት ያመጣውን ድንቅ የሚገኝ ግለሰብ እንዳደረሰው አናውቅም የፒፒ ቁርጥራጮች ሚዲያው እያበሻቀጡት ኦሮሞ በፊንፊኔ ቦረና የተባለውም በአብቹ መምጣት የተጫወቱት ጃዋር በቀለም ዘብጥያ የወረዱት አብይ ወለጋ ኔትወርክ ጠፍቶ ያለቀበትም የአብይ መልካም አብቹ
0,አማራ ጠላው አብይን የሚወድ አማራ ወደደው አብይን የሚጠላ ኦሮሞ ዘረኛ ብሄርተኛ
0,አህዮች ትርጉም አህያ
0,ኮንሶ እርከን ሰርቶ ኢትዮጵያን ባስጠራ ይጨፈጨፍ ጀመር በገጀራ በረፍት አልባ ጅቦች በተረኞች ምስኪኑ አማራ
0,የአማራ የሚጨንቀው እሱም
0,ለካን በወግ መቀበርም ይናፍቃል ሀገር አሉን አማራ አላሉንም የስነ ግጥም ምሽት ተረት አማራን አይወክልም ሀገርን የሚያስቡት ከአማራ ሰውን የሚያስቡት ከአማራ
0,አማሮችን እያደረገ የሚያስጨፈጪፍን መምራት ስላልቻለ የዜጎችን ደህንነት ማስጠበቅ ስላልቻለ ስልጣኑን ይልቀቅ ተባለ የሚዘሉት ለነሱ አማራ ነፍስ አይሰጣቸውም የደም አባላው አይጎፈንናቸውም አማራ እየታረደ የሚያስቡት ስልጣናቸው ለነገሩ ችግሩ በየለቱ ከሚታረደው አማራ ከነሱ አማራ መተከል
0,አማራው ከመተከል ለቀው እየወጡ ይሻላል ትላላችሁ
0,የአማራ የህልውና ትግል የዘር ማጥፋት ተልኮ ፈጻሚዎች የጥላቻ አማራ ትርክት እስከምን
0,መታገል ያለብህ ለሞቱት በቁም ላለኸው ለራስህ ስትል አማራ ሲገደል የአንተም ወረፋ ደረጃ ወደሞት እየቀረበ ካላሰብክ ህክምና አያድንህም በምንም መመዘኛ ከመሞት መግደል ይሻላል
0,በቡለን በጅምላ የተገደሉ ሽናሻ አማራ ኦሮሞ የጅምላ መቃብሩ የአማራ አክቲቪስቶች ባለስልጣናት አማራዎች በጅምላ ተጨፈጨፉ ኢትዮጵያ ስትኖር ብሄር ብሄረሰብ ስትሞት አማራ ትሆናለህ ባንተ እሬሳ ይሰበሰባል ፕሬዘዳንቷ ታስምራለች ህገመንግስት ይረገማል ምንአለፋቹ ስትኖሩ ብሄር ብሄረስብ ስትሞቱ አማራ
0,ይሰማል ኦሮሞ ይሰማል ስፊው ደቡባዊ ኢትዮጵያ ብሄር ብሄረሰቦች
0,ቅማንት ዶርዜ እንጀራ ፊደል ተጋሩ
0,የእስልምና ሀይማኖት የጀርመን የፈረንሳይ የአውሮፓ አካል በአደባባይ ውይይቶች እየተካሄዱ እስልምና ሀይማኖት የአንድ ሀገር አካል አጀንዳ እላለሁ የጀርመን የፈረንሳይ የአውሮፓ እስልምና ነገርም እስልምና ሀይማኖት የአህጉርና ባህል አካልም የሚወሰድም እስልምና ሀይማኖት በቀላል ቋንቋ አገላለጽ አለም አቀፋዊ ሀይማኖት እውነታ አምነን መቀበል ያለብን ንግግር በጀርመን ፓርላማ የተደመጠ ንግግር ሜሱት ኦዜል በደማቁ ያጨበጨበለት የጀርመናዊ ፖለቲከኛ ሄልጌ ሊንድ ፔጃችን ካልገቡ ሊንኩን በመጫን ቤተሰብ ይሁኑ ከዛም ያድርጉ ያጀማ
