label,PostContent
0,አርጉ ግሩፑ የኢትዮጵያ መከላክያ ሰራዊት ከባለ መለዮ ለባሽ ሃይል ኮማንዶወች ማምሻውን ከመቀሌ እርቀት የምትገኘውንና ወሳኝ የሆነችውን እንደርታ ወረዳን የኢትዮጵያ እግረኛ ሰራዊት ተቆጣጥሮታል እንደርታ ከተማ በትግራይ ክልል በኳስ ክለብ እንደርታ በመባል የትታወቅ ወሳኝ ከተማ የኢትዮጵያዊያን ከናትናኤል መኮንን የቴሌግራም ቻናል
0,ሚካኤል አከባቢ ከጓደኛየ ለመጠጣት በትግርኛ እያወራን ወፈፌ ትግሬወች ሊሳደብ ጓደኛየ አባህ ያልከው ሲለው አይሮጥም
0,ደቡባዊ ትግራይ መንገድ ትግራይ የሚወስዱ መንገዶች በጦርነት ቦታወች ዛሬም ሁነው ውለዋል
0,ቅማላም ትግሬ ይባረር ዘረኛ
0,ሰአት ታላቅ አረጋዊ ፓትርያርክ ባታስለቅሷቸው መልካም በትግሬነት ሰበብ ክርስቲያንን ማፋረስና መከፋፈል አይቻልም ያልፍና ያስተዛዝበናል
0,አንተ ደግሞ ለቃቃሚ ሴታሴት ወንድ ሆነሃል
0,ወንዶች ሴትን ሲያዩ በግ ያደርጋቸዋል
0,የትግሬ ቅሪተ ጁንታ በተገኘበት ይቆለፍ ቁልፍ
0,ሰበር የኢትዮጵያ መከላክያ ሰራዊት በታማኝ የትግራይ ክልል ሃይል ኮማንዶ በመከበብ እየተጠበቁ የህወሃት ጀኔራሎችና ኮረኔሎች አሉበት የተጠረጠረውን ተራራማ ቦታንና በአሁን ሰአት በከባድ መሳሪያ በመደብደብ
0,አስመራ ወታደራዊ ኢላማ ከጀግናው የትግራይ መከላከያ ሰራዊት የሚሳኤል ጥቃቶች ደርሶቧታል ይቀጥላል ለትግራይ ለህወሃት
0,የሚአርፍ ሰው እየዛለ ይሄዳል እሄ ማለት ችሎታን ለመጨመር ከተፈለገ ሁሌ ችሎታወ መስራት ያስፈልጋል ነገር ማግኘት ከፈለጉ ወሳኙ ነገር እርምጃ መውሰድ ስንቱ ሙከራ ከጥረት ማነስ የሚከሽፈው
0,ምነታችን የየግላችን አገራችንና ሰንደቅአላማችን የጋራ
0,የአማራ ሙስሊሞች ከጉራጌ ስልጤ ኦሮሞ ሙስሊሞች አንድነት የለንም የስልጤ ሌባ የጉራጌ አጭበርባሪ የኦሮሞ ዘረኛ እንጅ አሊም አናውቅም
0,ሸዋል የሃረሪወች የአደባባይ በአል የረመዳን ጾም ለእስልምና እምነት ተከታዮች ታላቅ የጾም ወር በረመዳን ጾም ወር ማብቂያ ስድስት የጾም ቀናት ያሉ ሲሆን የእነዚህን ቀናት መጠናቀቅን ተከትሎ ሃረሪወች የሸዋል ኢድ በአልን የሚያከብሩት በሃረሪወች ዘንድ በድምቀት ከሚከበሩ ሃይማኖታዊ በአላት ከረመዳን የተያያዙ አው አባድር ዚያራ በድሪ ሃቲመት ሸዋል ኢድ ይጠቀሳሉ አው አባድር ዚያራ በድሪ ሃቲመት የሚከበሩት በረመዳን ወር ሲሆን የሸዋል ኢድ ኢድ አልፈጥር በተከበረ በሳምንቱ ይከበራል በመላው የእስልምና እምነት ተከታዮች ዘንድ በታላቅ ድምቀት የሚከበረውን የኢድ አልፈጥር በአልን ሳምንት አልፎ በሃረሪ ብሄረሰብ ዘንድ የሚከበረው የሸዋል ኢድ በአል ለሃረር በተለይም ደግሞ ለጀጎል አካባቢ ድምቀት ሸዋል ኢድ ስድስት ቀናትን ተከትሎ ለመከበሩ አንዱ ምክንያት በእስልምና አስተምህሮ ሴቶች በረመዳን ጾም የወር አበባ በሚያዩባቸው ቀናት ጾሙን ስለሚያቋርጡ ያጎድሏቸውን የጾም ቀናት ለማካካስ እንድችሉ ለማድረግ መሆኑን አቶ ተወለዳ አብዶሽ የሃረሪ ክልል የባህል ቅርስ ቱሪዝም ቢሮ ሃላፊ ያስረዳሉ በአሉ በሃረሪ ክልላዊ ህዝባዊ ባህላዊ በአል ሆኖ እንድከበር ጥቅምት 81999 አም በአዋጅ በመደንገጉ በሃረሪ በድምቀት የሚከበር በአል ሸዋል ማለት የታላቁ የረመዳን ወር ጾም ካለቀ ኢድ አልፊጥር ኢስላማዊ በአል ከተከበረ የሚገኘው ወር ይላሉ የቱሪዝም ቢሮ ሃላፊው ማንኛውም ሙስሊም የረመዳንን ወር ጾም ከጾመ ስድስት የሸዋል ቀናት ጾሞችን ጨምሮበት ከጾመ ትልቅ ምንዳ ያገኛል ተብሎ ይታመናል ሸዋል ኢድ የሸዋል ጾም ከተጠናቀቀ ለሶስት ተከታታይ ቀናት በድምቀት የሚከበር በአል ሲሉ ያክላሉ ሸዋል ኢድ በየትኛው ቦታ ያለ ሰው ሃረር መጥቶ ከቤተሰቡ የሚዘያየርበት ያላገቡ የሚተጫጩበት ባህል ይላሉ የሃረሪ ክልል የባህል ቅርስ ቱሪዝም ቢሮ ሃላፊ ሸዋል ኢድ በሸዋል ወር የሚከበር ልዩ በአል ሲሆን “ ባህላዊ እንጅ ሃይማኖታዊ ሸሪአዊ እንዳልሆነ ሃላፊው ጨምረው ያስረዳሉ በአል ከሃይማኖታዊ ባህላዊ ትርክት ስርአቱ እንደሚያመዝን የሃይማኖቱ አዋቂወች ይናገራሉ
0,ሃብታሙ አያሌው ዛሬ ባለ ሙሉ ጤና ግለሰብ ሆኖ ሙስሊሞችን ከማንቋሸሹ በፊት አክራሪ ዋህብያ የሚላቸው ሰወች ብዙ እርዳታ አድርገውለት አሜሪካን ሃገር ከሄደ በኋላም ለህክምና ወጭው መሸፈኛ ይረዳ ዘንድ የፈርስት ሂጅራ ፋውንደሽን አባላት ከፍተኛ የሆነ ገንዘብ በማዋጣት ረድተውት
0,ፕሬዝዳት ኢሳይያስ እባጮ ለመጎብኘት አማራ ገብ
0,ሰበር ቱርክ በሞቃድሾ ደቡባዊ ዳርቻ ግዙፍ ወታደራዊ ቤዝመንት ገንብታ አስመረቀች የምርቃ ፕሮግራም ተገኝተው ንግግር ያደረጉት የቱርክ መከላከያ ሚኒስትር ቱርክ የመከላከያ ቤዝመንት ካላቸው የአለም ሃገራት ደረጃ መገኘቶን ገልጸው በቀጣይ ደረጃን ለመያዝ በትጋት እየስራን ቱርክ በሱማሊያ ገንብታ የከፈተችው ወታደራዊ ቤዝመንት የአካባቢውን ስላም ደህንነት በመጠበቅ ጉልህ ሚናን ይጫወታል በቀጣይ ቱርክ በኢትየጲያን ወታደራዊ ካምፕ ትገነባለች ይጠበቃል የቱርክ ዋነኛው አላማ በአፍሪካ የማይበገር እመስርታለሁ ማለቷን የአፍሪካ መድና የሆነችው ኢትየጲያ የቀጣይ ታርጌቷ መላምቶችም ተንጸባርቀዋል
0,የመንጋው ጥርቅም ጋላ ሁልጊዜም ቢሆን ለእውሸት ታሪክ እንጅ ለእውነት ቆሞ አያውቅም ስንል በምክንያት የኦሮሞ የመሃይም ጥርቅም እምየ ሚኒልክን ለመሳደብ ስሙን ለመጥራት ወራልም አቅምም የላቸውም
0,አሜሪካ በኢትዮጵያ የውስጥ ጉዳዮች ጣልቃ እንደማትገባ በይፋ አሳውቃለች በኢትዮጵያ መንግስት በህወሃት አመራር ትግራይ ግጭት የሚያበቃውም በሁለቱ ሃይላት አሜሪካ ገልፃለች ትናንት ማምሻውን የአሜሪካ ጉዳይ ሚኒስቴር የአፍሪቃ ጉዳዮች ረዳት ሚንስትር ቲቦር በኢትዮጵያ የዩናይትድ ስቴትስ አምባሳደር ሚካኤል ራይኖር ኢትዮጵያ ትግራይ ክልል ስላለው በስልክ ኮንፈረንስ ለጋዜጠኞች ማብራሪያ ቲቦር የዩናይትድ ስቴትስ መንግስት ግጭቱ ፍፃሜ እንድያገኝ ሰላም እንድሰፍን ሰላማዊ መጠበቃቸውን ለማሳሰብ የተቻለውን ጥረት ግጭቱን ማስቆም የዩናይትድ ስቴትስ መንግስት አጽንኦት ዝርዝር መረጃው ተያይዟል በጀርመን ድምጽ ሬድዮ
0,ግንባር ካሉት ወታደሮች በሬወች በቁጥር በልጠዋል ያልበላቸውን በሬወች መቀሌ አስቀድሞ በመላክ ከሂዊ ሃይል እንድዋጉ አስቧልም ተብሏል ድልለበሬወች
0,የጎጃም ክምር ጎጃም ርሽርሹ
0,የደህንነት መስሪያ ራሱን በማጽዳት ዘመቻ ርእስ ትንታኔ ዋዜማ ሬድዮ ቀርቧል ዋዜማ እንደፃፈችው በእስር የቀድሞ የብሄራዊ መረጃና ደህንነት አገልግሎት ምክትል ዳይሬክተር ቀጥሎም የፌደራል ፖሊስ ኮሚሽነር ጀነራል ያሬድ ዘሪሁንን የታሰሩ የቀድሞ የደህንነት ሃላፊወች ፖለቲከኛ ጃዋር መሃመድ ባሉበት እስር በተደረገ ድንገተኛ ፍተሻ ተንቀሳቃሽ ስልኮች ተገኝቶባቸው ዋዜማ ራድዮ ከታማኝ ምንጮች ማረጋገጥ ችላለች ከሰሞኑ ለጃዋር መሃመድ እስር በመሄድ አራት ካርዶችን ሊሰጥ ተይዞ ፍርድ የቀረበው ግለሰብ ጉዳይም ከዚሁ የተያያዘ ምንጮቻችን ጠቁመውናል ቀደም የብሄራዊ መረጃና ደህንነት አገልግሎት አመራርና ሰራተኛ ሃገራዊ ከመጣ በተለያየ መንገድ ከሃገር የወጡ ግለሰቦችም ሃገር ግብረአበሮቻቸው ጥፋቶችን ማቀናበር መቻላቸውንም የተመለከትነው ሰነድ ይጠቁማል የዋዜማ የትንታኔ ዘገባ
0,እውነት በየሜዳው ስሙኝ ባይ እንጅ የሚሰማ ሃሳብ ይዞ ያለመቅረብ የብዙወቹ ችግር አለፍ ሲልም ስሜት ጥቅም ሴረኝነት ጠልፎቸዋል
0,የምትግደረደር ሴት ደስ የምትለኝ
0,ከሚሴ አካባቢ ከየትም መጥተህ የሰፈርክ ኦሮሞ ወለጋ መግቢያህ ጊዜ አይርቅም ቱእኛ በኦሮሞ እየተሳደድን እየተገደልን ኦሮሞ አማራ ክልል ተዝናንቶ የሚቀመጥበት አንድም ምክኒያት የለም
0,መሰረታችን ብላችሁ ለምተኮፈሱት የከተማ ህዝብ እንኳ በኑሮ ውድነት ሲሰቃይ ችግሩን ፍንትው አድርጋችሁ አውጥታችሁ ቀስቅሳችሁ ማታገል ተስኗችኋል
0,ሴት የወንድ እዳ አለባት ሴት ልጅ ወንድን ከማገልገል ውጭ አማራጭ የላትም
0,የኢትዮዽያ መንግስት በትግራይ ክልል ጸጥታ ባስቸኳይ እንድያሰፍን የተባበሩት መንግስታት ጸሃፊ አንቶንዮ ጉቴሬዝ አሳሰቡ
0,የአሃዳውያን ተላላኪ አስፈፃሚ ደስታ ሌዳሞ ፕሮፌሰር ተሰማ ኤልያስን ከማሰር አስቀድሞ በሃሰተኛ መረጃ ለህዝብ አሰራጭተዋል ከህወሃት ተባብረው የሚሰሩ ሽብር ለመፍጠር ህዝብን እያነሳሱ አካላትን በህግ እናደርጋለን ፕሮፌሰር ተሰማ ኤልያስ ክሱን የመሰረቱት ሃዋሳ ከተማ ፖሊሶች ደስታ ለዳሞ የተናገረው ወስደው ክሱን የመሰረቱት እኔርሱ ይበሉ ዳኛው ያቀረባቹት መረጃ በእሱ ፌስቡክ የፃፈው ጹሁፍ ወንጀል የሚወሰድ ዝምብለን ቀጠሮ አንሰጥም መረጃ የሚታመጡ ከሰአት አምጡ መዝገብን ተዘግቶ ዳኛውም መረጃ የማይመጡ በዋስ ለመልቀቅ ገጠሮ ደስታ ሌዳሞ ትላንት ዳኞችን ደውሎ ማስፈራራቱን በታማኝ ምንጮች ማግኘት ችለናል ድርግት የተበሳጨው ለመናገር አልፈልግም አምባገነኑ ደስታ ለዳሞ የሰጠው መሰረት ቀጠሮ ቀጥታ ተሰቶ መዝገቡን ተዘግተዋል ፕሮፈሰር ተሰማ ኤልያስ ለሲዳማ ህዘብ የከፈለው መስዋእት በእንደዚህ መልክ የሚመለስ ፕሮፈሰር ተሰማ ኤሊያስ የተማረው ሙያም ስለሚያገደድ ፍትህ ሶስት አመት መታሰር የለባቸው ፍትህ ማግኘት አለበት መወትወቱ እሱም እንድታሰር ህወሃት ተላላኪ በማለት የተሰጠው ፖለቲካን በመጠቀም በሌለ ስያሜ እየሰጡ በእስር እንድሰቃይ አእምሮ የሚረብሽ በእርሱ እየሰሩ ፕሮፌሰር ተሰማ ኤሊያስ ለሲዳማ እየሰራ ሌላኛው ከአውሮፓ ህብረት በመተባበር የሌላቸው ህብረተሰብን የነፃ ተቋምን አቋቋሞ አገልግሎት እየሰጠ ምሁር ጀግና ጨካኙ ደስታ ሌዳሞ እያጫወተ ለሲዳማ
0,ምድረ ደደብ ስሙት
0,የብሪታኒያው ካሪም ካሃን የአይሲሲ አቃቤህግ በመሆን ለ አመታት እንድያገለግል ተመረጠ
0,የአማራ አስተዳደር ቤንሻንጉል እርምጃ እወስዳለው የፈደራል መነግስት ቀርቶ በክልል አመራሮች እየተመራች ኢትዮጲያ ልበል ምላሽ መስጠት ነገሩን እንድበርድ የነበረበት የፌደራል መንግስት አደለም
0,የኢትዮጵያ ስነልቦና ገራሚ እውቅና የሚሰጥህ በምርጫ በጦርነት ከኢትዮ ጣሊያን ጦርነት በዋላ ሃይለስላሴ ከእንግሊዝ ስደት ሲመለሱ የጀግና አቀባበል ተደርጎላቸው ስልጣናቸውም ረግቶ ቀጥሏል መንግስቱ ሃይለማርያም የዚያድባሬን ወረራ ከመከተ በዋላ የኢትዮጵያ እንደጉድ አሽቃብጦለታል መለስ ዜናዊም ፈላጭ ቆራጭነቱ የከረረው ከኢትዮ ኤርትራ ጦርነት ማግስት ተረኛው አብይ ህወሃትን ከገጠመ በዋላ ወዳጆቹ አይለዋል ምስኪኑ ሃይለማርያም ጦርነት ስላላደረገ በሰላም ስለለቀቀ ይንቀዋል ተፈጥሮ
0,አሚን እንኴን አብሮ ደስ አለን ሃገሬ እንኴንም ደስስስ ያለሽ የነኩሽ ይቃጠሉ
0,በዋናነት ደግሞ የአማራ ህዝብ ጥቂት ያርፋል የአማራ ህዝብ አንድት ጥያቄ ባነሳ ቁጥር ለድፕሎማቲክ ማህበረሰቡ የሚነገረው ታሪክ ለኢትዮጵያ ህዝብ በሰነድ ተዘጋጅቶ ከተሰጠው ስልጠና ስሙን አጉድፈው አጠልሽተው
0,የነስበር አገር እየወጣች ከሰአታት በሃላ በመከላከያ በአማራ ሃይል ይጸዳል አላማጣ ኮረም የወያኔ ሰራዊት ፈርጥጧል በርካቶች ተገድለዋል ትህነግ አሰልፋው የራያ ሚሊሻ ከወንድሞቻችን አንዋጋም አብዛኞቹ መሳሪያቸውን ጥለዋል የራያ ተንበርክኮ መከላከያን እየተቀበለ ከመከላከያ ጋርም አብሮ እየጨፈረ ራያወች አላችሁ ለትኩስ እውነተኛ መረጃዋች አቡጊዳ መረጃን ያድርጉ
0,ክርስትያን ሁልጊዜ መስቀል
0,ሰበር መብረቃዊ ጥቃት አድራሹ በመብረቅ ተመታ ዘርአይ አስገዶም አበበ መድህን ዳንኤል አሰፋ እርምጃ ተወስዶባቸዋል
0,እሁድ በደቡብ ጎንደር እስቴ ከተማ በአማራ ጽንፈኛ አሸባሪወች የተገደለው ሙስሊም ወጣት
0,አልሃምዱሊላሂ ረቢል አለሚን ለአለማቱ ጌታ ጊዜው ሲደርስ ፍርድ የሚሰጠው አላህ ይህንን ውርደት ላሳየን አላህ ምስጋና ይገባው
0,የህወሃት ጁንታ የሚያዋጣው መስጠት የኢትዮጵያ ሰራዊት መቀሌ በመጠጋት የመጨረሻውን እርምጃ ለመውሰድ ዝግጅቱን ጨርሷል ህወሃት ሮኬትን ሌሎች ከባድ መሳሪያወችን መተኮስ ከማይችልበት ደርሷል ጠላት የመከላከያ ምቱን መቋቋም ስላልቻለ ፍርጠጣ በተቆጣጠርናቸው ቦታወች የሃገር ሃብት የፈሰሰበት የሎጀስቲክ የመሳሪያ ደፖወች ትጥቆች ተመልሶ በመከላከያ ገብተዋል አካባቢ ቀላል የኢትዮጵያ ሰራዊት የጦርነቱ የስበት ማእከል የሆነችውን መቀሌ ሃይሎች ተጠግተዋል የመውጫ ኮሪደሮች የህወሃት ጁንታ ሊያመልጥ በተባሉ ቀዳዳወች ጥብቅ ቁጥጥር ኢሳት ጋዜጠኛ መሳይ መኮንን ብርሃኑ
0,ብረድስት ማንቆርቆሪያ በእጁ የያዘ ሰው ካየህ ፋኖ አማራ የፈላ ውሃ ሊደፋብህ ስለሚይችል ተጠራጠር
0,ለአማራ ንፍጠኛ ለትግሬ አጋሜ ለኦሮሞ ጋላ ካልን ለደቡብ ምን ይባላል
0,አድዋ በ አም ጋላ ኦሮሞ ቱልቱላ ትግሬ መንጋ ድብልቅና ሰርገኛ የጦር አውድማው ውስጥ ካሜራ ማን ሆነው ሲሰሩ የዋሉ ይመስል ለዚህ ታሪካዊ የድል ቀን ያበቁንን እምየ ምኒልክ የዘር ቅርሻታቸውን ሲተፉ ዋሉ እንግድያውስ ምኒልክን ያልፈለክ ማንነት ፈላጊና ተሽጥህ ያደርክ ተላላኪ ባንዳ በሙሉ ልብ ካለህ አድዋን ማክበርና መዘከር ታሪኩን መማርም የለብህም አድዋንና ባለታሪኩን ለመሪው ለእምየ ምኒልክ ልጆች ተውት
0,ኢራን ትራምፕን የአሜሪካ ባለስልጣናት የእስር ማዘዣ አወጣች የኢራን የፍትህ አቀባይ እስማሊ ትላንት በሰጡት ጋዜጣዊ መግለጫ እንዳስታወቁት በጀነራል ቋሲም ሱለይማኒ ግድያ ተጫውተዋል የተባሉትን ትራምፕ ሌሎች የአሜሪካ ባለስልጣናት በቁጥጥር እንድውሉ ለአለም አቀፉ የፖሊስ ድርጅት ጥያቄ አቅርባለች ኢራን ወንጀል ያዘዙ ያስፈጸሙትን በመከታተል እንደምትቀጣ አስታውቃለች ትራምፕ የፔንታጎን ባለስልጣናት ኢራን የእስር ስታወጣ የአሁኑ ሁለተኛዋ መቀመጫው በፈረንሳይ ያደረገው ኢንተርፖል የኢራንን ጥያቄ ውድቅ በፖለቲካ በዘር በሃይማኖትና በጦር የሚደረግ ጣልቃ ገብነት በህገ መንግስቱ ክልክል ቋሲም ሱለይማኒ የኢራን ጀነራል የመካከለኛው ምስራቅ ሰላም አርክቴክት ይታወቁ ከአመት በትራምፕ በሰው አልባ አውሮፕላን በባግዳድ ተጋድለዋል
0,ለመላው ሙስሊም ቤተሰብ መልካም የረመዳን ይሁንላችሁ
0,ስለኢትዮጵያ አያገባቹሁም ከነ ቡቹሎቻቹ ቶሎ ተገንጠሉና ገላግሉን የብዞችን ደም የጠጣች ትግራይ ለዘለአለም ትውደም
0,የኦርቶዶክስ ተዋህዶ ሃይማኖት አማራ ክልል መግባት አለበት
0,አወዛጋቢው የዛሬው የባህርዳሩ የተቋውሞ ስልፍ በኤልሻዳይ ሃይሉ በዛሬው እለት በባህርዳር ተጀምሮ በክልሉ ጸጥታ አካላት የተበተነው የተቃውሞ ሰልፍ እያወዛገበ ምስጋናው የተባለ የአባቱ እንድጠቀስ ያልፈለገ የሰልፉ ተሳታፊ ለአድስ ስታንዳርድ እንደተናገረው በፓፒረስ አደባባይ ከጥዋቱ መሰብሰብ ጀመረና መፈፈክሮች እያሰሙ ቅድስ ጊዮርጊስ በሚወሰደው መንገድ እየሄድን የታጠቁ የክልሉ ጸጥታ አካላት አድማ በታኝ አስለቃሽ በመጠቀም እንድበተን መደረጉ መደረጉ አረጋግጧል ሌላኛው መጥቅስ ያልፈለገው የአድስ ስታንዳርድ የአይን እማኝም የተጎዱ ሰወችን ህክምና ተቋማት በማመላለስ በጸጥታ አካላት ታፍነው መወሰዳቸው ምስክርነቱ ሰጥቷል የከተማ ፓሊሰ አስተያየት ከመስጠት መቆጠቡ አድስ ስታንዳርድ ትግራይ ኤክስፕረስም እንዳረጋገጠው ከጥዋቱ ሰአት የተቃውሞ ሰልፍ ለማሰማት የወጣ በጸጥታ አካላት መበተኑና ሰአት በድጋሜ አደባባይ እንዳይወጣና እንዳይሰበሰብ ቅኝት እያደረጉ ማርፈዳቸው ከስፍራው ከታማኝ ምንጮች አረጋግጠናል የአማራ አክቲቪስት ከሚባሉት ጌታቸው ሽፈራው ያሉበት የተቋውሞ ሰልፉ መደረጉ በማሰረጃ አስደግፈው በባህርዳር ሰልፍ እንደነበረ መልኩ የብልጽግና ተቀላቢ አክቲቪስቶች ፎቶሾፕ በመስራት የቆዩ ፎቶወች ለማለት ለአምባገነኑ የብልጽግና ቡድን ወግነው የአማራ ድምጽ ለማፈን እንዳይሰማ ጥረት እውነታው አብን በጉራፈርዳ በተፈጠረው የጅምላ ግድያ አድርጎት የተቃውሞ ሰልፍ መሰረት በጧቱ በባህርዳር ፓፒረስ አደባባይ ተጀምሮ በፓትሮል ስናይፐር የታጀበ የክልሉ የጸጥታ አካላት እንድበተንና ድምጹ እንድታፈን የአፈና መንገድ እንደሚደረስ አብረን የምናየው ትግራይ ኤክስፕረስ
0,አባቴ አማራ ጥቃት አይወድም በጠላት ከሚሰጥ ይገላል መይሳው ምድረ ቦቅቦቃ
0,ወያኔ አማራን ለማጥፋት ድንበር ሰርታ በዘር ያዋቀረችው የዝንጀሮ ፌደራሊዝም ወያኔም ተወግዳ በየጥሻው የአማራን እያፈሰሰ መቀየር አለበት የአብን ዋናው አቋም ኢዜማ
0,ኮኔራል ደመቀ ዘውዱ የአማራን ከተኝበት ቀስቅሱ ያስታጠቀ ጀግና ማንም ላጫም አፉን ሌከፍትበት አይችልም
0,ጋላ ከመሆን ይሰውራችሁ ጋላ ማለት ባሪያ ማለትነው
0,ባንች መርፌ ለመሰካት ያልፈሩ ባልተማረው ምን እንደሚሰኩ ፈጣሪ ይወቅ
0,ጋላ አመት ሙሉ ፍየል ሲጠብቅ ኖሮ አለም ተሰምቶ ማይታወቅ ነገር ይፈጥራል
0,ኢትየጵያ የደህንነት ተቋሙ የአክቲቪስት የዜና ያቁም መረጃ ጥብቅ ሚስጢርነቱ ተጠብቆ መቆለፍ ይገባዋል ኢትየጵያ የደህንነት ተቋሙ የአክቲቪስት የዜና ያቁም መረጃ ጥብቅ ሚስጢርነቱ ተጠብቆ መቆለፍ ይገባዋል
0,ትግሬን ልታገል ጫካ የገባሁት ከትግሬ ለሚደረገው ፍልሚያ ከማንም ሁኘ ትግሬን ለመግደል ወስኛለሁ ትግሬን መግደል የዜግነት ግደታችን ጓደኞቸን ገድለው እኔን ያሰቃዩኝ ትግሬወች በጣውላ ከላይና ከታች አድርገው የገረፉን ትግሬወች
0,በአስመራ ከተማ ከባድ ፍንዳታ መሰማቱን ነዋሪወች ገለጹ በኤርትራ ከተማ አስመራ ትናንት አርብ ምሽት ከባድ የፍንዳታ ድምጽ መሰማቱን የከተማዋ ነዋሪወችና ሌሎች ምንጮች ተናገሩ ቢቢሲ በአስመራ ከተማ አካባቢወች ነዋሪወችን በመጠየቅ እንዳረጋገጠው ፍንዳታው የተሰማው ምሽት በየትኘው የከተማዋ ክፍል እንደተከሰተ እርግጠኛ በከተማዋ የሚገኘው የአሜሪካ ኤምባሲም ምሽት ሰአት ደቂቃ አካባቢ የፍንዳታ ድምጽ በከተማዋ መሰማቱን አመልክቶ የፍንዳታው መነሻም ከከተማዋ እንደሚችል የፈረንሳዩ አገልግሎት አዣንስ ፍራንስ ፕሬስ ድፕሎማቶችን ጠቅሶ እንደዘገበው የተሰማው የፍንዳታ ድምጽ ከኢትዮጵያ የትግራይ ክልል ተሰነዘ የሮኬት ጥቃት አመልክቷል
0,ሰበር ደሮን ሲያታልሏት በመጫኛ ጣሏት ያሃገሪ ከአድስ አበባ ተነስተው ሁመራና ወልቃይትን ልናደራጅ ትግሬወች ባህርዳር መግባታቸው ከሞኝ ደጃፍ ሞፈር ይቆረጥበታል እንድሉ የይለፍ ደብዳቤን የያዙት ትግሬወች በአማራ ርስት ሊቀልዱብን ሳያፍሩ አይናቸውን በጥሬጨው አብሰው መጥተዋልና አማራ ጦርህን ክተት አማራ ደሙን ባፈሰሰባት ምድርህ በጅምላ በተጨፈጨፈበት ምድርህ ከጅምላ ነፍስህን በሰጠህባት ደምህን ባፈሰስክባት ምድር ላደራጅህ ትግሬ መጥቶብሃልና ጎንዳር ጎጃም ሁልህም ጆሮህን አይንህን በአራቱ አቅጣጫ አድርግ ለሁሉም አድርስ ርስትህ ማንንም እንዳታስገባ አንተን ገድሎ ርስትህን አመታት የነጠቀህ ዳግመኛ እየሞትክ ከህውሃት ስትፋለም አድስ አበባ ሲስቅ ጠላትህ ዛሬም አይኑን አፍጥጦ መጥቷልና ደምህ የፈሰሰበትን ርስትህን እንዳታስረግጠው አርበኝነት የማንነታችን አርማ
0,አረ ፈጣሪን ፍሯይንን የሰራ ያያል
0,መርሳ ወልድያ ደሴ ኮምቦልቻ ጎንደር ባህርዳር ያለው ትግሬ ስንት ሽህ ይሆና በእጥፍ ተበቀል ሁሌ አልቅሶ ዝም ይደብራል
0,ከቤንሻንጉሉ ክልል ፕሬዝዳንት በጋራ በአማራ ሲዶልት የሱዳን ናይል ራፐፕሊክ ስቴት ፕሬዝዳንት ከዚህች ምድር ተሰናብቷል አማራን መንካት ከምድርም ከሰማይም ጠላት ማፍራት የምንለው በምክንያት ተረኞች ራሳችሁን አዘጋጁ
0,የአማራ ክልል መንግስት የሚመራው የአማራን ክልል የአማራን ብሄር ዘይገርም
0,የኢራን ሲቪል ማህበረሰብ እስላማዊ መንግስት በኢራን ውስጥ መገደልን እንድያቆም በጩኸት በግልጽ ጥሪ ያቀርባል
0,ጋላ ሰርጎ ኢትዮጵያ የገባ የኢትዮጵያ ኮሮና ቫይረስ ጋላን በመግደል የሰውን ልጅ የማዳን ሰባዊ ግደታህን ተወጣ
0,በአድስ አበባ የገጽ ለገጽ ትምህርት ህዳር ይጀመራል በአድስ አበባ ከተማ አስተዳደር የገጽ ለገጽ ትምህርት ህዳር እንደሚጀመር የከተማዋ ትምህርት ቢሮው በግል ትምህርት ቤቶቸ ክፍል ህዳር እንደሚጀመር ከከተማ አስተዳደሩ ከትምህርት ያገኘነው መረጃ ያመለክታል በመንግስት ትምህርት ቤቶች ክፍል ህዳር እንደሚጀመር ትምህርት ቢሮው የአድስ አበባ ከተማ አስተዳደር ትምህርት ምክትል ሃላፊ አድሱ ሻንቆ ክፍል ክልላዊ ፈተና ህዳር እንደሚሰጥም አክለው
0,እድሜ ለወያኔ እንኳን አገር ቤተሰብ ማስተዳደር የማይችለውን ጋላ ማህል አስገብቶ እዳር ሆኖ ይስቅብናል
0,የቀድሞው የትግራይ ክልል ርእሰ መስተዳደር ደብረጽዮን ገብረሚካኤል ለድምፂ ወያኔ ቴሌቪዥን እንደተናገሩት የፌደራሉ ሰራዊት ሽረንና ራያን መቆጣጠሩን አረጋግጠው ጊዜያዊ ከመንግስት የወጣው መረጃ እንደሚያመለክተው የመከላከያ ሰራዊቱ ከተማዋ እያመራ ባለበት የህወሃት ሃይሎች አቅጣጫ መቀሌ በሚወስዱት መንገዶች አራት ድልድዮችን አፍርሰዋል ከመንግስት የሚወጡ መረጃወችን የሚያደርገው የአስቸኳይ መረጃ ማእከል ሰራዊቱ በትግራይ በምስራቅና በምእራብ ግንባሮች ወሳኝ ድሎችን ተቀዳጅቷል መሰረት ሰራዊቱ በምስራቅ ጨርጨር ጉጉፍቶና መሆኒን የራያ አካባቢን ተቆጣጥሮ መቀለ እያመራ በምእራብ በአድ ነብሪድና በአድ ዳእሮ ከባድ ምሽጎችን በማፍረስ ሽሬን በመቆጣጠር አክሱም ከተማ እያመራ አመልክቷል
